Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions,Close,Change Price,signal,Interpretation
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-24,398,18726,      45,    -229,46154,-2694,-18328,274.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-17,353,18955,      42,    5760,48848,5390,-18602,-5718.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-10,311,13195,     -35,    2070,43458,2956,-12884,-2105.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-03,346,11125,   -1787,    6996,40502,11645,-10779,-8783.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-27,2133,4129,   -1104,    1306,28857,278,-1996,-2410.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-20,3237,2823,    1095,   -1528,28579,-596,414,2623.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-13,2142,4351,     420,   -3032,29175,-2469,-2209,3452.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-06,1722,7383,     161,    2924,31644,4636,-5661,-2763.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-29,1561,4459,    -577,    -107,27008,673,-2898,-470.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-22,2138,4566,    1802,   -2838,26335,-11167,-2428,4640.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-15,336,7404,    -291,     340,37502,53,-7068,-631.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-08,627,7064,    -609,    4741,37449,13147,-6437,-5350.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-01,1236,2323,    -732,     242,24302,1888,-1087,-974.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-25,1968,2081,     961,   -4456,22414,-5026,-113,5417.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-18,1007,6537,    -214,   -1971,27440,-2266,-5530,1757.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-11,1221,8508,    -550,     297,29706,-78,-7287,-847.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-04,1771,8211,   -1182,    -257,29784,851,-6440,-925.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-27,2953,8468,    -374,    2793,28933,6242,-5515,-3167.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-20,3327,5675,    -383,    1439,22691,492,-2348,-1822.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-13,3710,4236,    -612,     220,22199,1521,-526,-832.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-06,4322,4016,   -1046,     442,20678,-326,306,-1488.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-30,5368,3574,   -1960,    1372,21004,124,1794,-3332.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-23,7328,2202,   -1544,     859,20880,-9283,5126,-2403.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-16,8872,1343,     230,    -591,30163,-1606,7529,821.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-09,8642,1934,      76,     933,31769,4603,6708,-857.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-02,8566,1001,     818,    -580,27166,1834,7565,1398.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-23,7748,1581,     593,    -635,25332,-579,6167,1228.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-16,7155,2216,     547,     112,25911,2545,4939,435.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-09,6608,2104,    1376,     750,23366,1658,4504,626.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-02,5232,1354,    4548,    -477,21708,2233,3878,5025.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-26,684,1831,    -934,    -146,19475,-1197,-1147,-788.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-19,1618,1977,     247,     600,20672,-43,-359,-353.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-12,1371,1377,    -742,      22,20715,426,-6,-764.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-05,2113,1355,    -587,      61,20289,657,758,-648.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-29,2700,1294,    1545,    -124,19632,1590,1406,1669.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-22,1155,1418,     735,   -3235,18042,-12011,-263,3970.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-15,420,4653,      50,    -622,30053,1783,-4233,672.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-08,370,5275,    -288,   -2690,28270,-3140,-4905,2402.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-01,658,7965,   -1383,     304,31410,-29,-7307,-1687.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-24,2041,7661,     935,    1178,31439,1605,-5620,-243.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-17,1106,6483,     348,     840,29834,4348,-5377,-492.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-10,758,5643,    -769,    -287,25486,1624,-4885,-482.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-03,1527,5930,     369,   -1156,23862,-1761,-4403,1525.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-27,1158,7086,    -374,    -369,25623,-2188,-5928,-5.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-20,1532,7455,    1162,   -1416,27811,-534,-5923,2578.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-13,370,8871,    -260,   -1768,28345,-1442,-8501,1508.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-06,630,10639,    -844,    -451,29787,1659,-10009,-393.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-09-30,1474,11090,     758,   -1155,28128,-3101,-9616,1913.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-09-15,716,12245,   -4654,    3962,31229,4854,-11529,-8616.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-08-31,5370,8283,   -2577,    1036,26375,-604,-2913,-3613.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-08-14,7947,7247,   -3716,    -779,26979,-3418,700,-2937.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-07-31,11663,8026,    4651,     229,30397,5888,3637,4422.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-07-15,7012,7797,    2864,     998,24509,4473,-785,1866.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-06-30,4148,6799,     502,    -394,20036,-4214,-2651,896.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-06-15,3646,7193,    1469,   -2683,24250,-1380,-3547,4152.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-05-29,2177,9876,    1590,   -1250,25630,-1284,-7699,2840.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-05-15,587,11126,    -626,    6974,26914,6329,-10539,-7600.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-04-30,1213,4152,.,.,20585,0,-2939,-3066.0,,,0,No signal
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-04-15,3718,3591,    1482,   -2336,22012,607,127,3818.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-03-31,2236,5927,    -117,    -899,21405,-7978,-3691,782.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-03-13,2353,6826,    1481,    1644,29383,6479,-4473,-163.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-02-28,872,5182,     638,   -2349,22904,-990,-4310,2987.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-02-14,234,7531,     -49,    -683,23894,826,-7297,634.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-01-31,283,8214,      78,    3024,23068,4812,-7931,-2946.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-01-15,205,5190,     -54,   -2607,18256,-2284,-4985,2553.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-12-31,259,7797,    -975,    2755,20540,-1593,-7538,-3730.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-12-13,1234,5042,   -2580,   -1195,22133,-3402,-3808,-1385.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-11-29,3814,6237,    -845,    -274,25535,-1126,-2423,-571.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-11-15,4659,6511,   -7252,    2679,26661,-3212,-1852,-9931.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-10-31,11911,3832,    1055,    -920,29873,1419,8079,1975.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-10-15,10856,4752,     793,   -3180,28454,1251,6104,3973.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-09-30,10063,7932,   -1576,    2254,27203,-10927,2131,-3830.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-09-16,11639,5678,     526,    3227,38130,9001,5961,-2701.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-08-30,11113,2451,    2020,    -259,29129,3107,8662,2279.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-08-15,9093,2710,    6450,   -2310,26022,3725,6383,8760.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-07-31,2643,5020,   -3701,    -539,22297,-2029,-2377,-3162.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-07-15,6344,5559,   -7809,    2884,24326,-5101,785,-10693.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-06-28,14153,2675,     875,    -213,29427,-7764,11478,1088.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-06-14,13278,2888,     948,   -1066,37191,4836,10390,2014.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-05-31,12330,3954,    2900,     353,32355,3747,8376,2547.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-05-15,9430,3601,    3188,   -1027,28608,3268,5829,4215.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-04-30,6242,4628,   -7339,     299,25340,-3351,1614,-7638.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-04-15,13581,4329,    8525,     484,28691,9450,9252,8041.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-03-28,5056,3845,   -1521,      97,19241,-7538,1211,-1618.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-03-15,6577,3748,   -3260,   -3125,26779,-5100,2829,-135.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-02-28,9837,6873,    4252,     363,31879,4634,2964,3889.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-02-15,5585,6510,    1243,    2078,27245,1508,-925,-835.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-01-31,4342,4432,   -9815,    3174,25737,-6988,-90,-12989.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-01-15,14157,1258,   10093,    -591,32725,10013,12899,10684.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-12-31,4064,1849,    2107,     192,22712,-1249,2215,1915.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-12-14,1957,1657,    -280,   -2896,23961,-4946,300,2616.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-11-30,2237,4553,    1544,   -1287,28907,-2627,-2316,2831.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-11-15,693,5840,    -963,    -454,31534,-791,-5147,-509.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-10-31,1656,6294,   -3023,    4293,32325,4370,-4638,-7316.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-10-15,4679,2001,    3075,    -324,27955,294,2678,3399.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-09-28,1604,2325,     132,   -1686,27661,-10620,-721,1818.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-09-14,1472,4011,   -4538,     667,38281,-2925,-2539,-5205.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-08-31,6010,3344,   -7522,     787,41206,-350,2666,-8309.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-08-15,13532,2557,   -1317,    -707,41556,-668,10975,-610.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-07-31,14849,3264,    1897,    -770,42224,3455,11585,2667.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-07-13,12952,4034,    4382,     -29,38769,7766,8918,4411.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-06-29,8570,4063,    5267,   -1556,31003,489,4507,6823.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-06-15,3303,5619,     760,   -1134,30514,-4359,-2316,1894.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-05-31,2543,6753,   -1700,    -477,34873,1231,-4210,-1223.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-05-15,4243,7230,   -5233,    3575,33642,4589,-2987,-8808.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-04-30,9476,3655,    1310,    1237,29053,3771,5821,73.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-04-12,8166,2418,    5036,    -490,25282,7325,5748,5526.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-03-30,3130,2908,     539,   -2397,17957,-9809,222,2936.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-03-15,2591,5305,    2340,   -4965,27766,-1258,-2714,7305.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-02-28,251,10270,    -536,     312,29024,-346,-10019,-848.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-02-15,787,9958,     394,     319,29370,436,-9171,75.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-01-31,393,9639,  -10222,    6158,28934,4217,-9246,-16380.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-01-15,10615,3481,   -1936,    1352,24717,1191,7134,-3288.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-12-29,12551,2129,    -776,      48,23526,-10020,10422,-824.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-12-15,13327,2081,    -345,    -195,33546,2700,11246,-150.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-11-30,13672,2276,    -184,     126,30846,1332,11396,-310.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-11-15,13856,2150,    2168,    -206,29514,3247,11706,2374.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-10-31,11688,2356,   -2879,    -430,26267,-981,9332,-2449.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-10-13,14567,2786,    6256,    -296,27248,6933,11781,6552.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-09-29,8311,3082,     831,   -2538,20315,-9872,5229,3369.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-09-15,7480,5620,   -5914,    1614,30187,-4411,1860,-7528.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-08-31,13394,4006,    2853,    1341,34598,5067,9388,1512.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-08-15,10541,2665,    1647,    -445,29531,2274,7876,2092.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-07-31,8894,3110,    6092,     631,27257,9404,5784,5461.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-07-14,2802,2479,     -70,   -1607,17853,-134,323,1537.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-06-30,2872,4086,    1638,   -2289,17987,-11266,-1214,3927.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-06-15,1234,6375,   -1491,     404,29253,-29,-5141,-1895.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-05-31,2725,5971,   -7582,    4814,29282,3909,-3246,-12396.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-05-15,10307,1157,    2578,    -360,25373,2506,9150,2938.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-04-28,7729,1517,      41,    -131,22867,1974,6212,172.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-04-14,7688,1648,     639,    -317,20893,1262,6040,956.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-03-31,7049,1965,    3620,     296,19631,4140,5084,3324.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-03-15,3429,1669,    2056,   -2088,15491,-15192,1760,4144.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-02-28,1373,3757,   -8366,     515,30683,2041,-2384,-8881.0,,,2,Market is Weak (Bearish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-02-15,9739,3242,   -2767,    -187,28642,-795,6497,-2580.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-01-31,12506,3429,    6401,    2188,29437,7840,9077,4213.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-01-13,6105,1241,   -2031,    -325,21597,-377,4864,-1706.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-12-30,8136,1566,    2955,    -982,21974,-5400,6570,3937.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-12-15,5181,2548,   -4385,    -166,27374,-853,2633,-4219.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-11-30,9566,2714,    7200,     926,28227,10857,6852,6274.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-11-15,2366,1788,   -3285,     948,17370,-6082,578,-4233.0,,,3,Market is Strengthening (Bearish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-10-31,5651,840,     428,     105,23452,1766,4811,323.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-10-14,5223,735,    1404,   -1829,21686,3837,4488,3233.0,,,1,Market is Strong (Bullish)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-09-30,3819,2564,    1407,    -779,17849,-7337,1255,2186.0,,,4,Market is weakening (Bullish Reversal)
CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-09-15,2412,3343,    -295,     207,25186,-3327,-931,-502.0,,,3,Market is Strengthening (Bearish Reversal)
